country,currency,estimateCurrency,exchange,finnhubIndustry,ipo,logo,marketCapitalization,name,phone,shareOutstanding,ticker,weburl,Symbol
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,1978-02-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SNA.png,18479.036281700828,Snap-On Inc,14146565200.0,52.49,SNA,https://www.snapon.com/,SNA
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,2024-03-26,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950867918106.png,12711.481251755333,Solventum Corp,16517331110.0,172.76,SOLV,https://www.solventum.com/en-us/home/,SOLV
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1949-09-30,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SO.png,92004.58902384408,Southern Co,14045065000.0,1095.68,SO,https://www.southerncompany.com/,SO
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Airlines,1977-06-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/LUV.png,18279.99064107587,Southwest Airlines Co,12147924000.0,599.74,LUV,https://www.southwest.com/,LUV
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,1966-06-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SWK.png,13130.137562312591,Stanley Black & Decker Inc,18602255111.0,154.16,SWK,https://www.stanleyblackanddecker.com/,SWK
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,"Hotels, Restaurants & Leisure",1992-06-26,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SBUX.png,122858.94698926595,Starbucks Corp,12064471575.0,1133.8,SBUX,https://www.starbucks.com/,SBUX
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/STT.png,28778.589604595745,State Street Corp,16177863000.0,293.15,STT,https://www.statestreet.com/,STT
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Metals & Mining,1996-11-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/STLD.png,19475.179311382843,Steel Dynamics Inc,12604593553.0,152.24,STLD,https://www.steeldynamics.com/,STLD
IE,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,2015-11-03,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/STE.png,21551.757572792387,STERIS plc,35312322000.0,98.71,STE,https://www.steris.com/,STE
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SYK.png,149108.74727628214,Stryker Corp,12693852600.0,381.22,SYK,https://www.stryker.com/,SYK
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2007-03-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SMCI.png,15722.427123487028,Super Micro Computer Inc,14085038000.0,585.57,SMCI,https://www.supermicro.com/en/,SMCI
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,2014-07-31,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SYF.png,26296.31937781038,Synchrony Financial,12035856730.0,389.34,SYF,https://www.synchrony.com/,SYF
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1992-02-26,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SNPS.png,80419.4411866227,Synopsys Inc,16505845000.0,154.58,SNPS,https://www.synopsys.com/,SNPS
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,1981-01-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SYY.png,35376.194725182526,Sysco Corp,12815841390.0,491.23,SYY,https://www.sysco.com/,SYY
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Telecommunication,2007-04-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TMUS.png,276311.85430390906,T-Mobile US Inc,18003189270.0,1160.49,TMUS,https://www.t-mobile.com/,TMUS
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,1986-01-04,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TROW.png,25608.32165989848,T Rowe Price Group Inc,14103452000.0,222.16,TROW,https://www.troweprice.com,TROW
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,1997-04-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TTWO.png,32678.9885376418,Take-Two Interactive Software Inc,16465362842.0,175.63,TTWO,https://www.take2games.com/,TTWO
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Textiles, Apparel & Luxury Goods",2000-10-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TPR.png,17135.11936989526,Tapestry Inc,12129468400.0,233.04,TPR,https://www.tapestry.com/,TPR
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,2010-12-07,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TRGP.png,43989.93041798648,Targa Resources Corp,17135841000.0,218.06,TRGP,https://www.targaresources.com/,TRGP
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,1969-09-08,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TGT.png,61473.71611719817,Target Corp,16123046073.0,458.21,TGT,https://corporate.target.com/,TGT
IE,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,2007-06-14,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TEL.png,43279.11263823032,TE Connectivity PLC,410526336661.0,299.16,TEL,https://www.te.com/,TEL
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,1999-11-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TDY.png,23650.677603861495,Teledyne Technologies Inc,18053734545.0,46.6,TDY,https://www.teledyne.com/,TDY
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TFX.png,8132.297933993563,Teleflex Inc,16102256800.0,46.44,TFX,https://www.teleflex.com/usa/en/#,TFX
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1979-05-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TER.png,18092.28034031488,Teradyne Inc,19783702700.0,162.86,TER,https://www.teradyne.com/,TER
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Automobiles,2013-03-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TSLA.png,1234113.2956483772,Tesla Inc,15125168177.0,3210.06,TSLA,https://www.tesla.com/,TSLA
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1953-10-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TXN.png,165056.47464139268,Texas Instruments Inc,19729953773.0,912.22,TXN,https://www.ti.com/,TXN
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TPL.png,30620.967150163506,Texas Pacific Land Corp,12149695530.0,22.97,TPL,https://www.texaspacific.com/,TPL
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace & Defense,1947-12-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TXT.png,13993.138977468698,Textron Inc,14014212800.0,185.51,TXT,https://www.textron.com/,TXT
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools & Services,1980-08-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TMO.png,227109.51995843792,Thermo Fisher Scientific Inc,17816221000.0,382.5,TMO,https://www.thermofisher.com/,TMO
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,1965-11-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TJX.png,139744.07690672815,TJX Companies Inc,15083901000.0,1124.16,TJX,https://www.tjx.com/,TJX
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Retail,1994-02-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TSCO.png,29437.415518610007,Tractor Supply Co,16154404600.0,534.2,TSCO,https://www.tractorsupply.com/,TSCO
IE,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,1906-10-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TT.png,81125.60371861403,Trane Technologies PLC,3537326527000.0,225.02,TT,https://www.tranetechnologies.com/,TT
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace & Defense,2006-03-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TDG.png,75809.81116573494,TransDigm Group Inc,12167062960.0,56.23,TDG,https://www.transdigm.com/,TDG
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TRV.png,55528.83759026103,Travelers Companies Inc,16513107911.0,227.02,TRV,https://www.travelers.com/,TRV
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,1990-07-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TRMB.png,18218.1067628095,Trimble Inc,17208876100.0,244.21,TRMB,https://www.trimble.com/en,TRMB
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,1980-03-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TFC.png,62247.44093892336,Truist Financial Corp,18444878478.0,1327.52,TFC,https://www.truist.com/,TFC
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TYL.png,25807.977056711497,Tyler Technologies Inc,19727133700.0,42.8,TYL,https://www.tylertech.com/,TYL
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TSN.png,20161.17332836927,Tyson Foods Inc,14792904000.0,356.17,TSN,https://www.tysonfoods.com/,TSN
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,1984-05-07,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/USB.png,73118.68570542842,US Bancorp,16514663000.0,1560.03,USB,https://www.usbank.com/,USB
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Road & Rail,2019-05-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UBER.png,141693.1707523975,Uber Technologies Inc,14156128582.0,2105.71,UBER,https://www.uber.com/,UBER
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959051706.png,13772.53824,UDR Inc,17202836120.0,329.96,UDR,https://www.udr.com/,UDR
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Retail,2007-10-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ULTA.png,18926.48799927987,Ulta Beauty Inc,16304104800.0,46.37,ULTA,https://www.ulta.com/,ULTA
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Road & Rail,1969-06-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UNP.png,147332.4877793442,Union Pacific Corp,14025445000.0,606.26,UNP,https://www.up.com/index.htm,UNP
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Airlines,2006-01-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UAL.png,34476.06103181075,United Airlines Holdings Inc,18728254000.0,328.88,UAL,https://ir.united.com/,UAL
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Logistics & Transportation,1999-11-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UPS.png,94971.51558483436,United Parcel Service Inc,14048286000.0,853.37,UPS,https://www.ups.com/,UPS
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Trading Companies & Distributors,1997-12-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/URI.png,48210.35294616185,United Rentals Inc,12036223131.0,65.62,URI,https://www.unitedrentals.com/,URI
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1984-10-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UNH.png,504481.4394557339,Unitedhealth Group Inc,18003285979.0,920.28,UNH,https://www.unitedhealthgroup.com/,UNH
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1981-07-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UHS.png,11197.482244375742,Universal Health Services Inc,16107683300.0,65.97,UHS,https://uhs.com,UHS
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1980-01-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VLO.png,43112.5732271391,Valero Energy Corp,12103454524.0,316.59,VLO,https://www.valero.com/,VLO
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1992-04-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959052106.png,26035.620722,Ventas Inc,13126603800.0,419.51,VTR,https://www.ventasreit.com/,VTR
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Commercial Services & Supplies,2023-09-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950867112376.png,25020.128464459616,Veralto Corp,17817553655.0,247.31,VLTO,https://www.veralto.com/,VLTO
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1998-01-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VRSN.png,20759.521670443908,"VeriSign, Inc",17039483200.0,96.1,VRSN,https://www.verisign.com/,VRSN
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Professional Services,2009-10-07,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VRSK.png,41083.82615673824,Verisk Analytics Inc,12014692000.0,141.21,VRSK,https://www.verisk.com,VRSK
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Telecommunication,1984-02-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VZ.png,168300.86345677532,Verizon Communications Inc,12123951000.0,4209.63,VZ,https://www.verizon.com/,VZ
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1991-07-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VRTX.png,121134.05344933968,Vertex Pharmaceuticals Inc,16173416393.0,257.53,VRTX,https://www.vrtx.com/,VRTX
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,1973-02-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VTRS.png,13177.265254851063,Viatris Inc,17245141800.0,1193.59,VTRS,https://www.viatris.com/en,VTRS
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,2017-10-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950577766676.png,31382.762614,VICI Properties Inc,16469494631.0,1054.17,VICI,https://viciproperties.com/,VICI
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,2008-03-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/V.png,677248.8659712024,Visa Inc,16504323200.0,1961.03,V,https://usa.visa.com/,V
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,2016-09-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VST.png,57338.32558716747,Vistra Corp,12148124600.0,340.23,VST,https://www.vistracorp.com/,VST
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Construction,1957-01-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VMC.png,35809.73155931716,Vulcan Materials Co,12052983000.0,132.06,VMC,https://www.vulcanmaterials.com/,VMC
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,1973-10-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WRB.png,22681.234866586434,W R Berkley Corp,12036293000.0,381.07,WRB,https://www.berkley.com,WRB
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Trading Companies & Distributors,1975-07-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GWW.png,50976.41260573143,WW Grainger Inc,18475351000.0,48.7,GWW,https://www.grainger.com/,GWW
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,1995-06-16,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WAB.png,35175.491101190455,Westinghouse Air Brake Technologies Corp,14128251000.0,171.89,WAB,https://www.wabteccorp.com/,WAB
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Retail,2014-12-31,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WBA.png,8434.13737863035,Walgreens Boots Alliance Inc,18473152500.0,863.49,WBA,https://www.walgreensbootsalliance.com/,WBA
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,1972-08-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WMT.png,799643.2952136418,Walmart Inc,14792734000.0,8033.39,WMT,https://corporate.walmart.com/,WMT
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,1957-11-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/DIS.png,206164.40326308153,Walt Disney Co,18185601000.0,1810.94,DIS,https://thewaltdisneycompany.com/,DIS
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2005-07-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959073106.png,24924.155794681996,Warner Bros Discovery Inc,12125485555.0,2453.17,WBD,https://wbd.com/,WBD
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Commercial Services & Supplies,1988-06-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WM.png,89793.49626921656,Waste Management Inc,17135126200.0,401.37,WM,https://www.wm.com/,WM
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools & Services,1995-11-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WAT.png,24414.890013827593,Waters Corp,15084782000.0,59.38,WAT,https://www.waters.com,WAT
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1947-11-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WEC.png,31777.803293173485,WEC Energy Group Inc,14142212345.0,316.35,WEC,https://www.wecenergygroup.com/,WEC
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,1962-12-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WFC.png,256994.64832238428,Wells Fargo & Co,18008693557.0,3345.5,WFC,https://www.wellsfargo.com,WFC
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1998-05-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950834235796.png,84984.662232,Welltower Inc,14192472800.0,622.69,WELL,https://welltower.com/,WELL
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools & Services,1923-07-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WST.png,24408.50308163809,West Pharmaceutical Services Inc,16105942900.0,72.42,WST,https://www.westpharma.com/,WST
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WDC.png,22270.536447457704,Western Digital Corp,19496727000.0,345.71,WDC,https://www.westerndigital.com/,WDC
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1963-12-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959032556.png,22247.940538,Weyerhaeuser Co,12065393000.0,726.58,WY,https://www.weyerhaeuser.com/,WY
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1967-12-04,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WMB.png,68508.45897060077,Williams Companies Inc,19185732000.0,1219.01,WMB,https://www.williams.com/,WMB
GB,USD,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,2001-06-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WTW.png,33306.8919068293,Willis Towers Watson PLC,442031246000.0,100.73,WTW,https://www.wtwco.com/,WTW
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2012-12-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WDAY.png,69098.81935667124,Workday Inc,19259519000.0,266.0,WDAY,https://www.workday.com/,WDAY
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,"Hotels, Restaurants & Leisure",2002-10-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WYNN.png,9176.13889271894,Wynn Resorts Ltd,17027707555.0,109.81,WYNN,https://www.wynnresorts.com/,WYNN
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Utilities,1949-02-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/XEL.png,38904.87749079985,Xcel Energy Inc,6123305500.0,574.24,XEL,https://www.xcelenergy.com/,XEL
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,2011-10-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/XYL.png,29833.609644111577,Xylem Inc,12028699150.0,242.94,XYL,https://www.xylem.com/,XYL
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Hotels, Restaurants & Leisure",1997-09-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/YUM.png,36697.94674637548,Yum! Brands Inc,15028748300.0,279.07,YUM,https://www.yum.com/,YUM
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,1991-08-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ZBRA.png,19914.53334118972,Zebra Technologies Corp,18476346700.0,51.58,ZBRA,https://www.zebra.com/,ZBRA
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,2001-07-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ZBH.png,21531.813696871024,Zimmer Biomet Holdings Inc,15742676131.0,199.07,ZBH,https://www.zimmerbiomet.com/en,ZBH
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,2013-02-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ZTS.png,77573.30879913154,Zoetis Inc,19738227000.0,451.17,ZTS,https://www.zoetis.com/,ZTS
